geography_desc,year_desc,category,commodity_desc,amount,unit_desc
Hubei,1999,Rapeseed production,rapeseed,1599.743,1000 tons
Hubei,1999,Rapeseed sown area,rapeseed,1003.64,1000 hectares
Hubei,1999,Rice production,rice,16854.4998,1000 tons
Hubei,1999,Rice sown area,rice,2284.8,1000 hectares
Hubei,1999,Sheep inventory,Sheep,1.16,"10,000 head"
Hubei,1999,Sown area: All crops,total sown area,7788.7,1000 hectares
Hubei,1999,Soybean sown area,soybeans,207,1000 hectares
Hubei,1999,Soybeans production,soybeans,437,1000 tons
Hubei,1999,Total population,total population,58073,Thousands
Hubei,1999,Total value of ag output,total,1126.09,100 million yuan
Hubei,1999,Tuber production,tubers,1727,1000 tons
Hubei,1999,Tuber sown area,tubers,448.72,1000 hectares
Hubei,1999,Value of crop output,farming (nongye),645.98,100 million yuan
Hubei,1999,Value of fisheries output,fisheries,127.83,100 million yuan
Hubei,1999,Value of forestry output,forestry,40.86,100 million yuan
Hubei,1999,Value of livestock output,livestock,311.42,100 million yuan
Hubei,1999,Vegetable & melons sown area,vegetables,905.49,1000 hectares
Hubei,1999,Wheat production,wheat,3046.7,1000 tons
Hubei,1999,Wheat sown area,wheat,1074.43,1000 hectares
Hubei,1998,Aquatic product production,Aquatic products,218,"10,000 tons"
Hubei,1998,Cattle & buffalo inventory,Cattle & buffalo,442.6,"10,000 head"
Hubei,1998,Corn production,corn,1867,1000 tons
Hubei,1998,Corn sown area,corn,440.9,1000 hectares
Hubei,1998,Cotton production,cotton,325,1000 tons
Hubei,1998,Cotton sown area,cotton,431.6,1000 hectares
Hubei,1998,Egg production,Egg production,1216,1000 tons
Hubei,1998,Grain production,total grain,24758,1000 tons
Hubei,1998,Grain sown area,total grain,4728.1,1000 hectares
Hubei,1998,Hog inventory,Hog Inventory,18439,1000 head
Hubei,1998,Hog slaughter,Hog slaughter,24921,1000 head
Hubei,1998,Meat production,Meat Production,2610,1000 tons
Hubei,1998,Milk production,Milk production,42,1000 tons
Hubei,1998,Peanut production,peanuts,428,1000 tons
Hubei,1998,Peanut sown area,peanut,121.5,1000 hectares
Hubei,1998,Pork production,Pork production,2029,1000 tons
Hubei,1998,Rapeseed production,rapeseed,1547,1000 tons
Hubei,1998,Rapeseed sown area,rapeseed,887,1000 hectares
Hubei,1998,Rice production,rice,16332,1000 tons
Hubei,1998,Rice sown area,rice,2239.3,1000 hectares
Hubei,1998,Sown area: All crops,total sown area,7696,1000 hectares
Hubei,1998,Soybean sown area,soybeans,200.6,1000 hectares
Hubei,1998,Soybeans production,soybeans,408,1000 tons
Hubei,1998,Total population,total population,59540,Thousands
Hubei,1998,Tuber production,tubers,1604,1000 tons
Hubei,1998,Tuber sown area,tubers,429.7,1000 hectares
Hubei,1998,Wheat production,wheat,4092.6448,1000 tons
Hubei,1998,Wheat sown area,wheat,1211.2,1000 hectares
Hubei,1997,Corn production,corn,1610,1000 tons
Hubei,1997,Corn sown area,corn,399.8,1000 hectares
Hubei,1997,Cotton production,cotton,581,1000 tons
Hubei,1997,Cotton sown area,cotton,480.56,1000 hectares
Hubei,1997,Egg production,Egg production,1182,1000 tons
Hubei,1997,Grain production,total grain,26344,1000 tons
Hubei,1997,Grain sown area,total grain,4940.5,1000 hectares
Hubei,1997,Hog inventory,Hog Inventory,18394,1000 head
Hubei,1997,Hog slaughter,Hog slaughter,25133,1000 head
Hubei,1997,Milk production,Milk production,46,1000 tons
Hubei,1997,Peanut production,peanuts,312.432,1000 tons
Hubei,1997,Peanut sown area,peanut,95.2,1000 hectares
Hubei,1997,Pork production,Pork production,2041,1000 tons
Hubei,1997,Rapeseed production,rapeseed,1475.315,1000 tons
Hubei,1997,Rapeseed sown area,rapeseed,829.8,1000 hectares
Hubei,1997,Rice production,rice,18185,1000 tons
Hubei,1997,Rice sown area,rice,2466,1000 hectares
Hubei,1997,Sown area: All crops,total sown area,7739.21,1000 hectares
Hubei,1997,Soybean sown area,soybeans,182.31,1000 hectares
Hubei,1997,Soybeans production,soybeans,300,1000 tons
Hubei,1997,Total population,total population,58388.283,Thousands
Hubei,1997,Tuber production,tubers,1322.5,1000 tons
Hubei,1997,Tuber sown area,tubers,415.5,1000 hectares
Hubei,1997,Wheat production,wheat,4468,1000 tons
Hubei,1997,Wheat sown area,wheat,1276.52,1000 hectares
Hubei,1996,Corn production,corn,1658,1000 tons
Hubei,1996,Corn sown area,corn,405.1,1000 hectares
Hubei,1996,Cotton production,cotton,430,1000 tons
Hubei,1996,Cotton sown area,cotton,474.4,1000 hectares
Hubei,1996,Cultivated land area (revised in 1996),Cultivated area,4949.5,1000 hectares
Hubei,1996,Egg production,Egg production,1016,1000 tons
Hubei,1996,Grain production,total grain,24844,1000 tons
Hubei,1996,Grain sown area,total grain,4880.3,1000 hectares
Hubei,1996,Hog inventory,Hog Inventory,25137,1000 head
Hubei,1996,Hog slaughter,Hog slaughter,32407,1000 head
Hubei,1996,Milk production,Milk production,43,1000 tons
Hubei,1996,Peanut production,peanuts,307.723,1000 tons
Hubei,1996,Peanut sown area,peanut,90.8,1000 hectares
Hubei,1996,Pork production,Pork production,2611.395,1000 tons
Hubei,1996,Rapeseed production,rapeseed,1348.767,1000 tons
Hubei,1996,Rapeseed sown area,rapeseed,855.3,1000 hectares
Hubei,1996,Rice production,rice,17218,1000 tons
Hubei,1996,Rice sown area,rice,2448.6,1000 hectares
Hubei,1996,Sown area: All crops,total sown area,7579,1000 hectares
Hubei,1996,Soybean sown area,soybeans,174.7,1000 hectares
Hubei,1996,Soybeans production,soybeans,333,1000 tons
Hubei,1996,Total population,total population,58250,Thousands
Hubei,1996,Tuber production,tubers,1373,1000 tons
Hubei,1996,Tuber sown area,tubers,419.5,1000 hectares
Hubei,1996,Wheat production,wheat,3788,1000 tons
Hubei,1996,Wheat sown area,wheat,1230.1,1000 hectares
Hubei,1995,Corn production,corn,1501,1000 tons
Hubei,1995,Corn sown area,corn,393.77,1000 hectares
Hubei,1995,Cotton production,cotton,586,1000 tons
Hubei,1995,Cotton sown area,cotton,502.03,1000 hectares
Hubei,1995,Egg production,Egg production,879.188,1000 tons
Hubei,1995,Grain production,total grain,24638,1000 tons
Hubei,1995,Grain sown area,total grain,4776.7,1000 hectares
Hubei,1995,Hog inventory,Hog Inventory,24491,1000 head
Hubei,1995,Hog slaughter,Hog slaughter,29815,1000 head
Hubei,1995,Milk production,Milk production,38.214,1000 tons
Hubei,1995,Peanut production,peanuts,272.809,1000 tons
Hubei,1995,Peanut sown area,peanut,91.9,1000 hectares
Hubei,1995,Pork production,Pork production,2396.012,1000 tons
Hubei,1995,Rapeseed production,rapeseed,1462.37,1000 tons
Hubei,1995,Rapeseed sown area,rapeseed,838.8,1000 hectares
Hubei,1995,Rice production,rice,17307.1,1000 tons
Hubei,1995,Rice sown area,rice,2408.6,1000 hectares
Hubei,1995,Sown area: All crops,total sown area,7413.7,1000 hectares
Hubei,1995,Soybean sown area,soybeans,188.01,1000 hectares
Hubei,1995,Soybeans production,soybeans,394.5,1000 tons
Hubei,1995,Total population,total population,57271.252,Thousands
Hubei,1995,Tuber production,tubers,1352,1000 tons
Hubei,1995,Tuber sown area,tubers,397.7,1000 hectares
Hubei,1995,Wheat production,wheat,3636,1000 tons
Hubei,1995,Wheat sown area,wheat,1179.93,1000 hectares
Hubei,1994,Corn production,corn,1337,1000 tons
Hubei,1994,Corn sown area,corn,374.3,1000 hectares
Hubei,1994,Cotton production,cotton,450,1000 tons
Hubei,1994,Cotton sown area,cotton,497.58,1000 hectares
Hubei,1994,Egg production,Egg production,790,1000 tons
Hubei,1994,Grain production,total grain,24221,1000 tons
Hubei,1994,Grain sown area,total grain,4796.8,1000 hectares
Hubei,1994,Hog inventory,Hog Inventory,23391.3,1000 head
Hubei,1994,Hog slaughter,Hog slaughter,25161.7,1000 head
Hubei,1994,Milk production,Milk production,46,1000 tons
Hubei,1994,Peanut production,peanuts,248,1000 tons
Hubei,1994,Peanut sown area,peanut,86.97,1000 hectares
Hubei,1994,Pork production,Pork production,2059,1000 tons
Hubei,1994,Rapeseed production,rapeseed,981,1000 tons
Hubei,1994,Rapeseed sown area,rapeseed,615.87,1000 hectares
Hubei,1994,Rice production,rice,16902,1000 tons
Hubei,1994,Rice sown area,rice,2372.2,1000 hectares
Hubei,1994,Sown area: All crops,total sown area,7181.43,1000 hectares
Hubei,1994,Soybean sown area,soybeans,201.4,1000 hectares
Hubei,1994,Soybeans production,soybeans,424,1000 tons
Hubei,1994,Total population,total population,56567.706,Thousands
Hubei,1994,Tuber production,tubers,1242,1000 tons
Hubei,1994,Tuber sown area,tubers,395.7,1000 hectares
Hubei,1994,Wheat production,wheat,3833,1000 tons
Hubei,1994,Wheat sown area,wheat,1225.6,1000 hectares
Hubei,1993,Corn production,corn,1164,1000 tons
Hubei,1993,Corn sown area,corn,366,1000 hectares
Hubei,1993,Cotton production,cotton,425,1000 tons
Hubei,1993,Cotton sown area,cotton,486.1,1000 hectares
Hubei,1993,Egg production,Egg production,700,1000 tons
Hubei,1993,Grain production,total grain,23257,1000 tons
Hubei,1993,Grain sown area,total grain,4812.1,1000 hectares
Hubei,1993,Hog inventory,Hog Inventory,21652,1000 head
Hubei,1993,Hog slaughter,Hog slaughter,21445,1000 head
Hubei,1993,Milk production,Milk production,47,1000 tons
Hubei,1993,Peanut production,peanuts,207,1000 tons
Hubei,1993,Peanut sown area,peanut,79.7,1000 hectares
Hubei,1993,Pork production,Pork production,1767,1000 tons
Hubei,1993,Rapeseed production,rapeseed,783,1000 tons
Hubei,1993,Rapeseed sown area,rapeseed,522.1,1000 hectares
Hubei,1993,Rice production,rice,16215,1000 tons
Hubei,1993,Rice sown area,rice,2377.8,1000 hectares
Hubei,1993,Sown area: All crops,total sown area,7125.5,1000 hectares
Hubei,1993,Soybean sown area,soybeans,181.7,1000 hectares
Hubei,1993,Soybeans production,soybeans,352,1000 tons
Hubei,1993,Total population,total population,55904.638,Thousands
Hubei,1993,Tuber production,tubers,1178,1000 tons
Hubei,1993,Tuber sown area,tubers,384.3,1000 hectares
Hubei,1993,Wheat production,wheat,3867,1000 tons
Hubei,1993,Wheat sown area,wheat,1271.2,1000 hectares
Hubei,1992,Corn production,corn,1301,1000 tons
Hubei,1992,Corn sown area,corn,376.2,1000 hectares
Hubei,1992,Cotton production,cotton,610,1000 tons
Hubei,1992,Cotton sown area,cotton,507.2,1000 hectares
Hubei,1992,Egg production,Egg production,633,1000 tons
Hubei,1992,Grain production,total grain,24266,1000 tons
Hubei,1992,Grain sown area,total grain,4955.3,1000 hectares
Hubei,1992,Hog inventory,Hog Inventory,20991,1000 head
Hubei,1992,Hog slaughter,Hog slaughter,19270,1000 head
Hubei,1992,Milk production,Milk production,56,1000 tons
Hubei,1992,Peanut production,peanuts,157,1000 tons
Hubei,1992,Peanut sown area,peanut,64.7,1000 hectares
Hubei,1992,Pork production,Pork production,1582,1000 tons
Hubei,1992,Rapeseed production,rapeseed,709,1000 tons
Hubei,1992,Rapeseed sown area,rapeseed,534.4,1000 hectares
Hubei,1992,Rice production,rice,17465,1000 tons
Hubei,1992,Rice sown area,rice,2537.5,1000 hectares
Hubei,1992,Sown area: All crops,total sown area,7186.8,1000 hectares
Hubei,1992,Soybean sown area,soybeans,140.2,1000 hectares
Hubei,1992,Soybeans production,soybeans,247,1000 tons
Hubei,1992,Total population,total population,55136.488,Thousands
Hubei,1992,Tuber production,tubers,1133,1000 tons
Hubei,1992,Tuber sown area,tubers,392.6,1000 hectares
Hubei,1992,Wheat production,wheat,3723,1000 tons
Hubei,1992,Wheat sown area,wheat,1287.9,1000 hectares
Hubei,1991,Corn production,corn,1203,1000 tons
Hubei,1991,Corn sown area,corn,395.2,1000 hectares
Hubei,1991,Cotton production,cotton,491,1000 tons
Hubei,1991,Cotton sown area,cotton,461.5,1000 hectares
Hubei,1991,Egg production,Egg production,554,1000 tons
Hubei,1991,Grain production,total grain,22441,1000 tons
Hubei,1991,Grain sown area,total grain,5194.53333333333,1000 hectares
Hubei,1991,Hog inventory,Hog Inventory,20174,1000 head
Hubei,1991,Hog slaughter,Hog slaughter,17933,1000 head
Hubei,1991,Milk production,Milk production,56,1000 tons
Hubei,1991,Peanut production,peanuts,114,1000 tons
Hubei,1991,Peanut sown area,peanut,61.6,1000 hectares
Hubei,1991,Pork production,Pork production,1446,1000 tons
Hubei,1991,Rapeseed production,rapeseed,838,1000 tons
Hubei,1991,Rapeseed sown area,rapeseed,610.133333333333,1000 hectares
Hubei,1991,Rice production,rice,15539,1000 tons
Hubei,1991,Rice sown area,rice,2622.8,1000 hectares
Hubei,1991,Sown area: All crops,total sown area,7423.93333333333,1000 hectares
Hubei,1991,Soybean sown area,soybeans,150.6,1000 hectares
Hubei,1991,Soybeans production,soybeans,205,1000 tons
Hubei,1991,Total population,total population,54468.274,Thousands
Hubei,1991,Tuber production,tubers,1066,1000 tons
Hubei,1991,Tuber sown area,tubers,402.4,1000 hectares
Hubei,1991,Wheat production,wheat,3887,1000 tons
Hubei,1991,Wheat sown area,wheat,1347.5,1000 hectares
Hubei,1990,Corn production,corn,1222,1000 tons
Hubei,1990,Corn sown area,corn,386.133333333333,1000 hectares
Hubei,1990,Cotton production,cotton,517,1000 tons
Hubei,1990,Cotton sown area,cotton,455.933333333333,1000 hectares
Hubei,1990,Egg production,Egg production,519,1000 tons
Hubei,1990,Grain production,total grain,24750,1000 tons
Hubei,1990,Grain sown area,total grain,5200,1000 hectares
Hubei,1990,Hog inventory,Hog Inventory,20635,1000 head
Hubei,1990,Hog slaughter,Hog slaughter,17143,1000 head
Hubei,1990,Milk production,Milk production,52,1000 tons
Hubei,1990,Peanut production,peanuts,128,1000 tons
Hubei,1990,Peanut sown area,peanut,63.7333333333333,1000 hectares
Hubei,1990,Pork production,Pork production,1351,1000 tons
Hubei,1990,Rapeseed production,rapeseed,709,1000 tons
Hubei,1990,Rapeseed sown area,rapeseed,550.066666666667,1000 hectares
Hubei,1990,Rice production,rice,17896,1000 tons
Hubei,1990,Rice sown area,rice,2636.46666666667,1000 hectares
Hubei,1990,Sown area: All crops,total sown area,7361.13333333333,1000 hectares
Hubei,1990,Soybean sown area,soybeans,164.666666666667,1000 hectares
Hubei,1990,Soybeans production,soybeans,264,1000 tons
Hubei,1990,Total population,total population,53969.21,Thousands
Hubei,1990,Tuber production,tubers,996,1000 tons
Hubei,1990,Tuber sown area,tubers,391.866666666667,1000 hectares
Hubei,1990,Wheat production,wheat,3911,1000 tons
Hubei,1990,Wheat sown area,wheat,1352.13333333333,1000 hectares
Hubei,1989,Corn production,corn,1093,1000 tons
Hubei,1989,Corn sown area,corn,389.066666666667,1000 hectares
Hubei,1989,Cotton production,cotton,312.772,1000 tons
Hubei,1989,Cotton sown area,cotton,418.466666666667,1000 hectares
Hubei,1989,Egg production,Egg production,493,1000 tons
Hubei,1989,Grain production,total grain,23704,1000 tons
Hubei,1989,Grain sown area,total grain,5188.93333333333,1000 hectares
Hubei,1989,Hog inventory,Hog Inventory,20346,1000 head
Hubei,1989,Hog slaughter,Hog slaughter,16372,1000 head
Hubei,1989,Milk production,Milk production,48,1000 tons
Hubei,1989,Peanut production,peanuts,142,1000 tons
Hubei,1989,Peanut sown area,peanut,65.7333333333333,1000 hectares
Hubei,1989,Pork production,Pork production,1295,1000 tons
Hubei,1989,Rapeseed production,rapeseed,526,1000 tons
Hubei,1989,Rapeseed sown area,rapeseed,452.133333333333,1000 hectares
Hubei,1989,Rice production,rice,16975,1000 tons
Hubei,1989,Rice sown area,rice,2606.4,1000 hectares
Hubei,1989,Sown area: All crops,total sown area,7260.93333333333,1000 hectares
Hubei,1989,Soybean sown area,soybeans,173.733333333333,1000 hectares
Hubei,1989,Soybeans production,soybeans,294,1000 tons
Hubei,1989,Total population,total population,52238.858,Thousands
Hubei,1989,Tuber production,tubers,1114,1000 tons
Hubei,1989,Tuber sown area,tubers,389.133333333333,1000 hectares
Hubei,1989,Wheat production,wheat,3756,1000 tons
Hubei,1989,Wheat sown area,wheat,1341.33333333333,1000 hectares
Hubei,1988,Corn production,corn,920,1000 tons
Hubei,1988,Corn sown area,corn,384.266666666667,1000 hectares
Hubei,1988,Cotton production,cotton,362,1000 tons
Hubei,1988,Cotton sown area,cotton,447.466666666667,1000 hectares
Hubei,1988,Egg production,Egg production,467,1000 tons
Hubei,1988,Grain production,total grain,22594,1000 tons
Hubei,1988,Grain sown area,total grain,5076,1000 hectares
Hubei,1988,Hog inventory,Hog Inventory,19657,1000 head
Hubei,1988,Hog slaughter,Hog slaughter,15834,1000 head
Hubei,1988,Milk production,Milk production,46,1000 tons
Hubei,1988,Peanut production,peanuts,125.399,1000 tons
Hubei,1988,Peanut sown area,peanut,64.7333333333333,1000 hectares
Hubei,1988,Pork production,Pork production,1217,1000 tons
Hubei,1988,Rapeseed production,rapeseed,426.312,1000 tons
Hubei,1988,Rapeseed sown area,rapeseed,419.4,1000 hectares
Hubei,1988,Rice production,rice,15761,1000 tons
Hubei,1988,Rice sown area,rice,2527.46666666667,1000 hectares
Hubei,1988,Sown area: All crops,total sown area,7228.93333333333,1000 hectares
Hubei,1988,Soybean sown area,soybeans,166.6,1000 hectares
Hubei,1988,Soybeans production,soybeans,245,1000 tons
Hubei,1988,Total population,total population,51442.914,Thousands
Hubei,1988,Tuber production,tubers,975,1000 tons
Hubei,1988,Tuber sown area,tubers,369.466666666667,1000 hectares
Hubei,1988,Wheat production,wheat,4081,1000 tons
Hubei,1988,Wheat sown area,wheat,1330.6,1000 hectares
Hubei,1987,Corn production,corn,1179,1000 tons
Hubei,1987,Corn sown area,corn,393.7,1000 hectares
Hubei,1987,Cotton production,cotton,439,1000 tons
Hubei,1987,Cotton sown area,cotton,430.2,1000 hectares
Hubei,1987,Egg production,Egg production,437,1000 tons
Hubei,1987,Grain production,total grain,23207,1000 tons
Hubei,1987,Grain sown area,total grain,5143.46666666667,1000 hectares
Hubei,1987,Hog inventory,Hog Inventory,19255,1000 head
Hubei,1987,Hog slaughter,Hog slaughter,15344,1000 head
Hubei,1987,Milk production,Milk production,41,1000 tons
Hubei,1987,Peanut production,peanuts,146.241,1000 tons
Hubei,1987,Peanut sown area,peanut,65.4,1000 hectares
Hubei,1987,Pork production,Pork production,1131,1000 tons
Hubei,1987,Rapeseed production,rapeseed,475.81,1000 tons
Hubei,1987,Rapeseed sown area,rapeseed,431.2,1000 hectares
Hubei,1987,Rice production,rice,15950,1000 tons
Hubei,1987,Rice sown area,rice,2557.5,1000 hectares
Hubei,1987,Sown area: All crops,total sown area,7337.46666666667,1000 hectares
Hubei,1987,Soybean sown area,soybeans,177.133333333333,1000 hectares
Hubei,1987,Soybeans production,soybeans,249,1000 tons
Hubei,1987,Total population,total population,50580.806,Thousands
Hubei,1987,Tuber production,tubers,1041,1000 tons
Hubei,1987,Tuber sown area,tubers,353.266666666667,1000 hectares
Hubei,1987,Wheat production,wheat,4211,1000 tons
Hubei,1987,Wheat sown area,wheat,1348.5,1000 hectares
Hubei,1986,Corn production,corn,1156,1000 tons
Hubei,1986,Corn sown area,corn,382,1000 hectares
Hubei,1986,Cotton production,cotton,439.136,1000 tons
Hubei,1986,Cotton sown area,cotton,413,1000 hectares
Hubei,1986,Egg production,Egg production,428,1000 tons
Hubei,1986,Grain production,total grain,23045,1000 tons
Hubei,1986,Grain sown area,total grain,5092,1000 hectares
Hubei,1986,Hog inventory,Hog Inventory,19897,1000 head
Hubei,1986,Hog slaughter,Hog slaughter,15061,1000 head
Hubei,1986,Milk production,Milk production,40,1000 tons
Hubei,1986,Peanut production,peanuts,152,1000 tons
Hubei,1986,Peanut sown area,peanut,71,1000 hectares
Hubei,1986,Pork production,Pork production,1089,1000 tons
Hubei,1986,Rapeseed production,rapeseed,471,1000 tons
Hubei,1986,Rapeseed sown area,rapeseed,437,1000 hectares
Hubei,1986,Rice production,rice,16236,1000 tons
Hubei,1986,Rice sown area,rice,2540.2,1000 hectares
Hubei,1986,Sown area: All crops,total sown area,7374.33333333333,1000 hectares
Hubei,1986,Soybean sown area,soybeans,183,1000 hectares
Hubei,1986,Soybeans production,soybeans,290,1000 tons
Hubei,1986,Total population,total population,49890,Thousands
Hubei,1986,Tuber production,tubers,1027,1000 tons
Hubei,1986,Tuber sown area,tubers,358,1000 hectares
Hubei,1986,Wheat production,wheat,3815,1000 tons
Hubei,1986,Wheat sown area,wheat,1306,1000 hectares
Hubei,1985,Corn production,corn,1153,1000 tons
Hubei,1985,Corn sown area,corn,374,1000 hectares
Hubei,1985,Cotton production,cotton,492.199,1000 tons
Hubei,1985,Cotton sown area,cotton,465,1000 hectares
Hubei,1985,Egg production,Egg production,401,1000 tons
Hubei,1985,Grain production,total grain,22161,1000 tons
Hubei,1985,Grain sown area,total grain,5108,1000 hectares
Hubei,1985,Hog inventory,Hog Inventory,19021,1000 head
Hubei,1985,Hog slaughter,Hog slaughter,13938,1000 head
Hubei,1985,Milk production,Milk production,38,1000 tons
Hubei,1985,Peanut production,peanuts,135,1000 tons
Hubei,1985,Peanut sown area,peanut,66,1000 hectares
Hubei,1985,Pork production,Pork production,967,1000 tons
Hubei,1985,Rapeseed production,rapeseed,411,1000 tons
Hubei,1985,Rapeseed sown area,rapeseed,361,1000 hectares
Hubei,1985,Rice production,rice,15717,1000 tons
Hubei,1985,Rice sown area,rice,2539,1000 hectares
Hubei,1985,Sown area: All crops,total sown area,7331.66666666667,1000 hectares
Hubei,1985,Soybean sown area,soybeans,168,1000 hectares
Hubei,1985,Soybeans production,soybeans,238,1000 tons
Hubei,1985,Total population,total population,49310,Thousands
Hubei,1985,Tuber production,tubers,1010,1000 tons
Hubei,1985,Tuber sown area,tubers,354,1000 hectares
Hubei,1985,Wheat production,wheat,3454,1000 tons
Hubei,1985,Wheat sown area,wheat,1331,1000 hectares
Hubei,1984,Corn production,corn,1285,1000 tons
Hubei,1984,Corn sown area,corn,411,1000 hectares
Hubei,1984,Cotton production,cotton,606.5,1000 tons
Hubei,1984,Cotton sown area,cotton,539,1000 hectares
Hubei,1984,Egg production,Egg production,273.601,1000 tons
Hubei,1984,Grain production,total grain,22630,1000 tons
Hubei,1984,Grain sown area,total grain,5294,1000 hectares
Hubei,1984,Hog inventory,Hog Inventory,17466,1000 head
Hubei,1984,Hog slaughter,Hog slaughter,11910,1000 head
Hubei,1984,Milk production,Milk production,34,1000 tons
Hubei,1984,Peanut production,peanuts,88,1000 tons
Hubei,1984,Peanut sown area,peanut,43,1000 hectares
Hubei,1984,Pork production,Pork production,729,1000 tons
Hubei,1984,Rapeseed production,rapeseed,344,1000 tons
Hubei,1984,Rapeseed sown area,rapeseed,311,1000 hectares
Hubei,1984,Rice production,rice,15670,1000 tons
Hubei,1984,Rice sown area,rice,2621,1000 hectares
Hubei,1984,Sown area: All crops,total sown area,7388.2,1000 hectares
Hubei,1984,Soybean sown area,soybeans,159,1000 hectares
Hubei,1984,Soybeans production,soybeans,220,1000 tons
Hubei,1984,Total population,total population,48760,Thousands
Hubei,1984,Tuber production,tubers,1080,1000 tons
Hubei,1984,Tuber sown area,tubers,368,1000 hectares
Hubei,1984,Wheat production,wheat,3780,1000 tons
Hubei,1984,Wheat sown area,wheat,1384,1000 hectares
Hubei,1983,Corn production,corn,1105,1000 tons
Hubei,1983,Corn sown area,corn,418,1000 hectares
Hubei,1983,Cotton production,cotton,385,1000 tons
Hubei,1983,Cotton sown area,cotton,558,1000 hectares
Hubei,1983,Egg production,Egg production,245.0475,1000 tons
Hubei,1983,Grain production,total grain,19875,1000 tons
Hubei,1983,Grain sown area,total grain,5293,1000 hectares
Hubei,1983,Hog inventory,Hog Inventory,16429,1000 head
Hubei,1983,Hog slaughter,Hog slaughter,10819,1000 head
Hubei,1983,Milk production,Milk production,31,1000 tons
Hubei,1983,Peanut production,peanuts,61,1000 tons
Hubei,1983,Peanut sown area,peanut,34,1000 hectares
Hubei,1983,Pork production,Pork production,618,1000 tons
Hubei,1983,Rapeseed production,rapeseed,316,1000 tons
Hubei,1983,Rapeseed sown area,rapeseed,333,1000 hectares
Hubei,1983,Rice production,rice,13705,1000 tons
Hubei,1983,Rice sown area,rice,2617,1000 hectares
Hubei,1983,Sown area: All crops,total sown area,7399,1000 hectares
Hubei,1983,Soybean sown area,soybeans,157,1000 hectares
Hubei,1983,Soybeans production,soybeans,160,1000 tons
Hubei,1983,Total population,total population,48353,Thousands
Hubei,1983,Tuber production,tubers,1035,1000 tons
Hubei,1983,Tuber sown area,tubers,376,1000 hectares
Hubei,1983,Wheat production,wheat,3355,1000 tons
Hubei,1983,Wheat sown area,wheat,1375,1000 hectares
Hubei,1982,Corn production,corn,1085,1000 tons
Hubei,1982,Corn sown area,corn,428,1000 hectares
Hubei,1982,Cotton production,cotton,341,1000 tons
Hubei,1982,Cotton sown area,cotton,575.527426160338,1000 hectares
Hubei,1982,Egg production,Egg production,200.6955,1000 tons
Hubei,1982,Grain production,total grain,19960,1000 tons
Hubei,1982,Grain sown area,total grain,5245.73333333333,1000 hectares
Hubei,1982,Hog inventory,Hog Inventory,16086,1000 head
Hubei,1982,Hog slaughter,Hog slaughter,10487,1000 head
Hubei,1982,Milk production,Milk production,29,1000 tons
Hubei,1982,Peanut production,peanuts,62.45,1000 tons
Hubei,1982,Peanut sown area,peanut,34.1256830601093,1000 hectares
Hubei,1982,Pork production,Pork production,592,1000 tons
Hubei,1982,Rapeseed production,rapeseed,426.9,1000 tons
Hubei,1982,Rapeseed sown area,rapeseed,355.75,1000 hectares
Hubei,1982,Rice production,rice,13535,1000 tons
Hubei,1982,Rice sown area,rice,2605,1000 hectares
Hubei,1982,Sown area: All crops,total sown area,7460.66666666667,1000 hectares
Hubei,1982,Soybean sown area,soybeans,162,1000 hectares
Hubei,1982,Soybeans production,soybeans,160,1000 tons
Hubei,1982,Total population,total population,48010,Thousands
Hubei,1982,Tuber production,tubers,1070,1000 tons
Hubei,1982,Tuber sown area,tubers,377,1000 hectares
Hubei,1982,Wheat production,wheat,3580,1000 tons
Hubei,1982,Wheat sown area,wheat,1342,1000 hectares
Hubei,1981,Corn production,corn,1025,1000 tons
Hubei,1981,Corn sown area,corn,415.733333333333,1000 hectares
Hubei,1981,Cotton production,cotton,353,1000 tons
Hubei,1981,Cotton sown area,cotton,579.8,1000 hectares
Hubei,1981,Grain production,total grain,17070,1000 tons
Hubei,1981,Grain sown area,total grain,5173.33333333333,1000 hectares
Hubei,1981,Hog inventory,Hog Inventory,15146,1000 head
Hubei,1981,Hog slaughter,Hog slaughter,9969,1000 head
Hubei,1981,Milk production,Milk production,25.532,1000 tons
Hubei,1981,Peanut production,peanuts,61.4,1000 tons
Hubei,1981,Peanut sown area,peanut,37.4666666666667,1000 hectares
Hubei,1981,Pork production,Pork production,528.88,1000 tons
Hubei,1981,Rapeseed production,rapeseed,223.05,1000 tons
Hubei,1981,Rapeseed sown area,rapeseed,259.4,1000 hectares
Hubei,1981,Rice production,rice,12000,1000 tons
Hubei,1981,Rice sown area,rice,2590,1000 hectares
Hubei,1981,Sown area: All crops,total sown area,7263,1000 hectares
Hubei,1981,Soybean sown area,soybeans,161,1000 hectares
Hubei,1981,Soybeans production,soybeans,175,1000 tons
Hubei,1981,Tuber production,tubers,920,1000 tons
Hubei,1981,Tuber sown area,tubers,370.933333333333,1000 hectares
Hubei,1981,Wheat production,wheat,2485,1000 tons
Hubei,1981,Wheat sown area,wheat,1273.93333333333,1000 hectares
Hubei,1980,Corn production,corn,860,1000 tons
Hubei,1980,Corn sown area,corn,406.933333333333,1000 hectares
Hubei,1980,Cotton production,cotton,316,1000 tons
Hubei,1980,Cotton sown area,cotton,591.667,1000 hectares
Hubei,1980,Grain production,total grain,15365,1000 tons
Hubei,1980,Grain sown area,total grain,5352.06666666667,1000 hectares
